text,label
"由于五一当天决定出去玩, 订晚了, 只有三家酒店可选择, 就选了这家. 优点: 酒店在青山湖边, 房间要选临湖那面, 感觉还算清静, 酒店的绿化还算好. 缺点: 房间设施太过简陋, 顶多是个普通的招待所的标准, 卫生间太简陋, 那个马桶简直脏的吓人, 不是打扫的不干净, 不知道是用了太多年还是质量太差, 整个马桶都是乌其麻黑的. 不要在酒店吃饭, 太湖源, 天目山景区里有农家乐, 找停车多的那种, 价格公道, 材料新鲜, 那个土鸡汤味道真实鲜得来...",0.0
不结实，骗人，上当了,0.0
刚刚拿到还没有用   如果可以给零分我就给零分了   物流慢的没法形容   急的我都想骂人了  介意不要买了,0.0
有空再看，618店庆优惠价买入。,1.0
还不错，比较薄，速度很快。,1.0
还好，就是码子骗小，鞋带太多，,1.0
不错，袜口松，其他还好,1.0
很一般啊，没有想象中的好，内容有些肤浅，没什么特别的，特别是关于中医养生的部分，有点失望，不过版面印刷质量还是可以的，文字大小看起来也很舒服，仅此而已！,0.0
宝贝还可以，快递蜗牛，客服无语,0.0
"买了好几套乐高了,孩子很喜欢.",1.0
不怎样，放了热水明显外玻璃发烫，看来非真空，保温效果也不咋的，还有就是漏水，除非使劲拧紧盖子，这哪像英国品牌的产品，价格还奇贵，不推荐。失败的一次购物。,0.0
买东西赠送的，目前还没看,1.0
现在才想起来根本没收到这个货嘛,0.0
不好用\n不显示好像有问题,0.0
千万别上当，垃圾，，质量超不好,0.0
还不错，就是有个很坏的问题，正面翻开贴到背面，小米就自动锁屏了，只好叠起来再翻翻背面,1.0
价格便宜，品质优良，东西不错,1.0
商品不错和商家苗诉的一样样子不错建议拖鞋选比正常码大2码,1.0
货不对版，无法在练字板上使用。,0.0
东西感觉还不错，手感也还不错!,1.0
希望水分多一些，没有欧莱雅的保湿度久,1.0
酒店很干净，房间不错，早餐一般，但是周围环境不好，基本上没有什么可以吃饭的地方。,0.0
整体不错，做工较好，个人感觉做挎包更适合一些，要是单手拿略微偏长了一些。还有要求开发票，实际未开。,1.0
为什么要弄成这种味道？这根本就不是香好吧，一打开，满屋子人都跑了！真败了！,0.0
送人很好 很有档次,1.0
味道好极了，值得推荐购买,1.0
图片和实物颜色差好多 质量问题等用了一段时间再说,1.0
好像不太像真丝面料尺码太大,1.0
差到极点了，*把*续的也写在里面了，快递更垃圾换了好几会就是要给你拿个塑料袋装，到了以后书也是烂的。,0.0
东西很好我很喜欢   恩。,1.0
博洋家纺 床上用品 褥子 珊瑚绒舒柔床褥床垫(驼色) 1.5米床,1.0
清楚，眼睛不累。,1.0
东西还可以，快递太慢了，???,0.0
我出了趟差回来，没见东西！看着记录是送到了，但是公司没有人见！从下单一个电话都没有打过给我！垃圾快递公司！,0.0
衣服瞒漂亮的，穿上合身，这颜色还是挺喜欢的，质量做工方面都很好，好评\n,1.0
很好，非常满意，值得购买。,1.0
各种差评，服务态度差，物流也差，各种差评\n,0.0
凑活.....................,1.0
关于携程：携程在如家的价格谈判能力值得怀疑，这次订的是套房，通过携程订价格289，网上未显示门市价格。到了如家局前店后发现门市价为299元，携程价格仅优惠10元。再后来常州的朋友（就住在如家旁边）告诉我，如果直接预定，能轻松打到240-250的价格折扣。这样我就非常怀疑携程的价格谈判能力了，通过携程预定是为了经济，但拿到的价格之比公开的门市价低10元，根本不具备价格优势，甚至通过当地的朋友都能拿到比携程更便宜的价格，那我们还用携程干什么？ 关于酒店：套房设施太为陈旧，实在与289的价格不符，尤其是一楼客厅的沙发，简直是房间的最大败笔，灰绿色的沙发，实在很像从垃圾堆里检出来的。套房在1层，是上下层的复式结构，上层无窗户，下层有窗户，窗户外1米是一堵高墙，可以依稀透进来一点光线，感觉就是地下室。睡觉前在屋子里拍蚊子，拍死不下20只。住如家住了不少店，这样的房间还是第一次遭遇，出游不想影响心情，所以回来后再投诉，希望如家和携程能有所反馈。,0.0
好书！值得收藏！就是书皮有黑的印。,1.0
周边环境差，房间卫生差，房间设施老旧，服务差（接送车辆接送不到位，电话接不通，卫生设备损坏不维修）。,0.0
想去澳大利亚的朋友们赶快买吧！过了这个村，就没这个店啦！！！！,1.0
讲解比较细致，适合我这种初学者,1.0
很不错！质量棒棒的！,1.0
本本的发热量大，而且重，如果轻些就好了 再就是东西拿到时，为了装XP系统把人磨死了,0.0
收到了，试了下，很漂亮，做工精致，价格实惠，满意！~\n,1.0
1.手感较差，无任何标签，三无产品！\n2.图片色差，故注明酒红，然发货绯红！\n3.现买现卖，影响京东信誉！,0.0
巨难吃！华丰三鲜伊面的味儿！！,0.0
"方便携带的小册子,很小巧",1.0
包装太脏了，堆了几年的东西,0.0
街边货，不咋的。。。,0.0
新版的公安基础知识是2013年的 更新了很多知识 而这本真题汇编里面的题目都是2013年之前的 你懂的  很多题目的答案和现行版本是不一样 很多题目和答案都是按照2008版制定的  包括模拟题也是 都是搜集的老版的题目 业界良心哪里有 坑害学生有没有,0.0
性价比 比较高 喜欢15寸的感觉 硬盘160G也够用了 还配置了combo 公司的同事也很满意,1.0
发货慢，几天的时间坏了，售后就是你扭过头了，再见,0.0
很旧的酒店，房间里又脏又旧，不过床铺的干净程度还算可以接受。电视遥控器也不好用，窗户完全不可以打开，外面贴着不知道什么广告。到晚上11点回来，已经不知道前台服务员去了哪里？无奈找到其他服务员，对前台告诉早上6：00叫早，前台也已经确认，结果是幸亏自己的手机有闹钟功能，不然一定赶不上飞机。早上结账时，告诉入住2位客人，需要另外交2元的城市建设费（好像是这个费用，甘肃省要求的）。在甘肃的其他酒店入住时，其他的酒店都自己承担的，钱虽然不多，不过可以反映酒店的服务水平。唯一的好处就是这个酒店可以提供免费接机服务，不过来接的车子也应该不是酒店的车子，一路上一直询问可否自己租他的车子。不过师傅倒是态度挺憨厚的。这样小的城市，这样的服务水平也就不足为奇了！！,0.0
包装不怎么，快递慢，,0.0
卖家发货快，服务态度非常好，质量很不错，大小刚好，没什么异味，我很喜欢。,1.0
该酒店2008年刚刚装修，室内有浓重的装修建材味道，且窗户无法打开。另外该酒店重新装修过之后改名为现在的仁民，故大多的士司机不清楚酒店的位置,1.0
总体不错，窗外就是江，周围吃的也很多。（乐山人民有些不友好，当心敲诈，吃东西最好多走几家问问价。）要的是180的标间，房间空间很大，虽然有些成就，不过也算对得起他的价格了，早餐没吃，送了两瓶小矿泉水，不够喝，建议换小桶装的。,1.0
一晚不到灯泡就坏了，几个小时内还是电死几只蚊子，灯泡不给力啊,0.0
是真皮，做工还不错,1.0
儿女一人一盒，非常满意,1.0
使一阵膜左上角翅起白本来不想这是第二个两个都同样问题产品问题我买第一个就这个问题一想算了重买了一个开始没有第一个哪样没多久就出现同样问题左上角出现气泡起白非常不满意这样价格花这样的钱这样的产品这样的问题怎样都不是理由,0.0
这个手镯还行，是不是真和田就说不清了,1.0
"非常不愉快的一次经历!!!酒店的服务一塌糊涂!!!在下午3点左右入住竟然没有打扫好房间!办理了手续(付了押金),然后晚上再拿房卡.如此一来,竟然对携程说我没有入住!!!折腾了一周多才确认!房价对比酒店而言并没有优势(非常客观!并没有恶言)相隔一条街新开的酒店比比皆是!除了房间大,其他都一般,特别是隔音差的不能再差,对有时间且喜欢听隔壁做爱直播的是个非常佳的去处!我""欣赏""了一晚上!""身临其境""的感觉!!!总之!我再也不会去这个酒店了!!!",0.0
性价比高，外观看着顺眼，该有的功能都有了，拿到的是完美屏，开心ing,1.0
东西还没收到呢？怎么就交易完成了？,0.0
一般般东西不方便  用起来不适用,0.0
质量还可以吧！还行吧,1.0
衣服跟图片有色差，没有图片那么好看，但是很?和。。,0.0
质量很好，穿着舒服，颜色好看，我很喜欢，非常满意,1.0
没发现什么亮点，偏理论，不够生动，案例也不多，乏味，标准的中国大学教材，为什么学生逃课，这也是有原因的,0.0
帮同学买的，自己没看过，不敢妄加评论。,1.0
京东的东西还不如tb.呵呵呵。以为京东会好一点，好垃圾，别买,0.0
质量不错，快递也很快，要是有个手提袋那就更好了。,1.0
"本来订的湖景标房,到了那问我要不要大床房,反正偶就一个人.进去之后觉得大得有点空旷,电视机离最近的床沿当中有3米.显得电视机小了很多.感觉还行.就是大堂有点土气.樱花酒吧就不要去了.环境真的是闹中取静,隔壁是个蛮大的夜总会,不过除此之外,在15分钟步行范围内,没有什么商业设施,晚上走在路上觉得空旷渺无人烟,当然花花草草还是很多的,是有个湖,不过湖景么....",1.0
宝宝看了，也学了，画面清晰，音质也不错，还送了一张图，不错，值得购买,1.0
买错了！口语是国人读的，从第一句话就听出来了，听着很别扭，完全达不到学习口语的目标，强烈不推荐。,0.0
\n　　也很喜欢这本书！,1.0
一看到书，很开心，印刷质量都不错，但是才看了一天，就脱页了，看一页掉一页，郁闷！不知当当怎么解释？,0.0
不错的东西 很厚 而且速度快,1.0
吊带有点问题哦，质量还过得去,1.0
整体印象非常好，只是卫生间隔音太差，楼上洗澡发出的哗哗的水声恍若就在眼前。不过卫生间够大，小沙发也很舒服，服务也不错，还是会来住的！补充点评2008年5月18日：如果和如家快捷店去对比，那这里简直就是太超值了，洗澡那比如家强太多了，早餐不但免费，品种和质量比如家好多了，结束的时间也晚（10：00）。走廊宽敞明亮，房间又大，以前我还评价隔音不好，在青岛如家住完对比过后才明白，其实这里隔音效果比如家强多了。坐在这里前台办手续（前台服务员还多），既快又舒适，在如家你得站着七、八分钟办完就不错（前台最多两个服务员）。,1.0
对这家店及为期3天的入住，我只能说：太差、实在太差！后悔、非常后悔！位置非常不方便，前台服务极差，17日中午结账退房也要排队（就一个人值班），开发票写错抬头还不情愿给我换，我不知道是不是其他如家也是这样。携程对这家店应该负责任的调查一下。补充点评2008年5月18日：岂止是“安静”，“安静”到每天一早六、七点就被大声呼朋唤友的人吵醒，也不见酒店提醒他们注意。好不容易再睡下，刚到八点就被服务员挨个的敲门声（说是要打扫房间）再次弄醒，郁闷到极点！到负一楼餐厅才被告知必须上一楼前台买早餐券才可以用餐，还不给多买两天的，差点跟他们急，才告诉我要买也可以，就是不能退票！真是岂有此理！,0.0
感觉假的，掉色，不满意。,0.0
还没看留着慢慢看，储备着！,1.0
鞋子太硬，可脚。太重。穿上太累了 。,0.0
衣服上没有品牌标志，只有一个吊牌，化纤薄料，手感廉价，估计是假货。,0.0
第二次购买，跟第一次比简直就是天壤之别，布料不一样能理解，连牌子都不一样，全是线头，物流方面跟店家咨询几次，每次都是找各种借口，让我一等再等，受不了,0.0
一般，没有2元店买的好，凑单,0.0
很不错打了8折，一直吃的,1.0
蛮好的一本总结的书籍。\n中国证券业实行从业人员资格管理制度，由中国证券业协会在中国证监会指导监督下对证券从业人员实施资格管理。凡从事证券业务的专业人员必须具备从业资格和执业证书，因此，能否顺利地通过证券业从业资格考试取得执业资格证书成为广大考生进入银行及非银行金融机构、上市公司、会计公司、投资公司、大型企业集团、财经媒体、政府经济部门工作的关键，可以说，证券业执业资格证书成为广大考生谋取&ldquo;金领&rdquo;职业的一块&ldquo;敲门砖&rdquo;。,1.0
看着不错，质量不好。穿了几次起毛球了！而且内外都很多。要不是为了豆，都不来评价了！,0.0
书的内容是不错，但是书面明显有污迹。,0.0
做工和质量都不是很好，遥控能力还是很好。,0.0
我的宝宝有十个月了，平常对各种彩色图书和图片很感兴趣，可是对这套书籍完全没兴趣，只看了第一页和最后的一个封底就丢在一边不看了，我猜可能他还没到喜欢卡通书的年纪，只能以后再让他试着看看啦。,0.0
衣服的质量不好，总共就洗了两次，目前裤子已破。,0.0
试用过程中感觉大致上满意做工方面一般尤其是运动裤里面的位置发现缝线没有做好主要是还漏出线头！,0.0
不是纯棉，，，，不透气,0.0
很漂亮，很闪，就是链子稍微有点短了。,1.0
"可能是被我遇到了极个别案例， 新机器，开机白屏，无任何显示，更加没有出现华硕logo,提货当天已送回，要求退货，事件正在处理中。",0.0
糖尿病吃什么怎么吃！！！！！,1.0
这款也没有给我，他给的是这个,0.0
太不行了。我要的是连衣裙 跟我发的这个 真不能信质量又不好。,0.0
售后方面做的不到位，联系不上售后厂家。,1.0
卖大码了，但收到货后码数偏细，各位靓女要注意！,0.0
"为了塑造真正的主人公&mdash;&mdash;安娜·霍尔，不惜把贝多芬丑化，不能原谅。单说电影，开头的贝多芬之死似乎是倒叙，但电影完毕时发觉没有添色一分；人物设置得离奇，贝多芬的侄子一条线索与主线几乎没有联系，听到贝九后流泪无从谈起，更奇怪的是贝九后的大段情节他没有征兆地消失了；情节荒诞不经，贝多芬指挥贝九时成为一个女学生的傀儡，只身闯入修道院跪在安娜面前请求原谅，即便编剧意图出人意料，这样的改编实在不能让人接受。只有三点很欣赏：&ldquo;Dream is mysterious but also dangerous,and it&amp;#039;s mystery is attributed to the danger.&rdquo;至少这种清醒的警戒是值得赞赏的，讽刺的是这是导演要排斥的理念。第二，一段对话中说&ldquo;When the silence develops you,then your soul can sing.&rdquo;同《默言自喻》同样的目的。还有就是《贝多芬第九交响曲（合唱）》，这是以音乐为题材的电影不会失败的底线，因为贝多芬最精彩的音乐是不会失败的。重新拿起贝九的CD，74分钟的沉重，激昂，感恩，辉煌。电影在上帝之音面前，如此孱弱无力。 　　知道为什么《莫扎特传》能够好评如潮了，因为同题材的片子是这种档次的。相较而言，贝多芬仍胜于莫扎特，因为他的音乐对于他来说更有责任感，而莫扎特却不够认真（除却《唐·吉奥瓦尼》之后的作品）。可惜，电影拍得正好相反，贝多芬被后人彻底调戏了。 就算是这样，就算是小白，就算是导演给贝多芬拍了个MTV吧。还是很活色生香的感受了贝多芬音乐的魅力。就我这个愚钝的耳朵也能感受到，太爽了，爽的捏紧拳头伸展手臂，为他进展为美妙的东西兴奋啊。老觉得是在摇滚乐现场哈哈，其实那个很长的音乐现场的气氛戏剧气氛上处理的很好，流动的镜头还有几个出场人物的设计。利用贝多芬耳聋这个素材，加上美少女现场提示，还有几个有趣的配角，给用耳朵听的电影观众一个很好的氛围。 　　 　　毕竟大多数古典音乐的伪爱好者们对背景故事还有音乐训练上需要一些情节冲突，因为，说到底，我们的耳朵还是聋的。 　　 　　如同不懂围棋的人看高手过招，丫也跟瞎子一样。 　　 　　住在贝多芬隔壁的老奶奶，趁着贝多芬出去散步就端着板凳，抽烟晒太阳，平常就算家里没窗户老奶奶也不敢出门子。这么可怜干嘛不搬家啊，老奶奶说我为啥要搬家哦，我是贝多芬的邻居啊，nnd，第一个听众啊，不过这个时候她感觉安静的午后真是舒服，简单滴细节讲清楚了喜欢贝多芬但却永远无法接触理解他的芸芸众生心态。 　　 　　我们永远无法接近他，但是听到音乐滴时候难免还是心潮澎湃浮想联翩激动不已甚至是老泪纵横，俺们心里都有浪漫的英雄在云端人神大战呢。 　　 　　耳聋的贝多芬脑子里传来上帝的声音。没有信仰的人真系可怕。有信仰的人真系伟大呀。 电影很一般，每个好莱坞导演都喜欢说自己的电影不是一般意义上的好莱坞电影，这部也不是，抛弃了很多&ldquo;一般意义上&rdquo;好莱坞电影的精髓，也想如贝谱曲一样丢掉结构，天才毕竟只有那么一位！ 　　但是导演用语言用对白把贝九诠释的恰到好处，也许正是有了诠释贝九的想法才来拍的一部电影。长达十分钟的首演，和声部分响起的那一瞬间我疯了，在床上打滚，面部不知道是哭是笑，上帝通过贝多芬对我开始咆哮！！！回响回响回响&hellip;&hellip;画面都被我抛到九霄云外，声音还继续存在着，用那种不可抗拒的力量统治着我的精神！",1.0
书还不错、很有实用性哦,1.0
质量好，外观很好，测气很准确,1.0
看到前面好坏参半的评价，定的时候还有点犹豫的。不过去到那里，觉得超值的。酒店有自己的码头，在厦门轮渡码头（面向大海的右手边）往前100米就可以看到，一进一出相当于绕鼓浪屿一周，住客单程3块，就这一点，已经加分了。酒店门口就是海滨浴场，在那里可以一直可以看到披着酒店大浴巾出去和湿漉漉回来的住客，让自己也忍不住有往大海纵身一跳的欲望。服务员也非常有礼貌，我们在他们中餐厅吃晚饭时，我们说怕有蚊子，服务员就主动拿来了蚊香，很贴心。中餐厅的菜也OK，白米饭很香哦。至于房间设施，不算豪华也不算新，但已够用，而且有个大阳台，站在那里看海吹风听涛，非常惬意。如果是喜欢游泳而且希望游完泳可以马上会自己房间洗澡的朋友，这里一定适合。酒店离龙头商圈较远（步行15分钟吧），但离日光岩和菽庄花园很近，所以酒店周围算是安静型的环境。我们下午到了先小睡一下，然后游泳，然后洗澡，在酒店吃饭，晚饭后就逛到龙头路，然后再慢慢从海边踱回酒店，一早起来在海边散步再游泳，觉的那怎一个安逸。这里绝对是我下次来鼓浪屿住的不二只选。,1.0
不好，不好不好不好不,0.0
用着不错，挺舒服的。。,1.0
离火车站非常近，若有事赶火车就是很好的选择。如果要在香港购物的，则不太方便，毕竟还是尖沙嘴会更方便。但标准房（两张床的那种）太小了，床只有90公分宽，迷你啊！,1.0
"显示器居然不能壁挂，螺丝直接放进去都不用拧，商家大人，您觉得能挂上去么？在这说了，您给带的那个壁挂架，我家ACER的电脑显示器可以用，您这个眼都对不上,请尽快和我联系，谢谢",0.0
本来要送人的   可是包装都拆了    极度郁闷,0.0
快递贼慢！！！！！！！！！！！！！,0.0
房间旧了一点，床硬，隔音较差，房间里和走廊的灯光都太暗。睡衣有霉味。房间有点压抑的感觉想了半天觉得是天花太矮。灯光不太好控制。,1.0
质量一般 服务差 缺乏诚信 一直答应寄发票 快一个月了还没发票,0.0
看起来还可以，一次性买了八双，正在体验中&hellip;好的话，下次继续,1.0
没想到花高价在京东买东西还是没保障，各位买家们买这家商品时先看看图吧，,0.0
书非常不错，刚刚拿到，打开看了一下，印刷很不错，没有白等一个星期的京东补货时间啊（真心吐槽京东补货速度，真的太慢）。,1.0
领子有点大，与图片不太相符。,0.0
感觉也不是很厚，尤其是后背的挡板就是一块板，这个价钱还可以吧,1.0
要是这个世界上的人们都能相互理解的话，这个世界上就不存在歧视这样的事了吧。每一种人都并不可怕。B型人只不过是心智更为敏捷，能够不被外物束缚，远远走在前面罢了。当然他们也不愿自己被过多地累赘拖累住，愿意独自走在前面。但本质上他们无害于这个世界上的其他人类。因为大家根本的着眼点就不同，不存在什么“资源被抢占”的问题。因此大可不必像纳粹对待犹太人那样把这个血型的人赶尽杀绝。,1.0
都不错~~~~~~~~~~~~~~~~~~~~,1.0
还行 不过必预想的小,1.0
东西很好，和我想象的一样，一直在用,1.0
1、酒店刚装修过，很好；2、酒店的科技含量较高：一个大的电视，可以当电视看，也可以做电脑显示屏。无线的键盘，坐在房上可以用电脑，第一次看见这样的酒店电视。另外，还在方便的宽带与电源，非常适合于商务人士。还有，坐式马桶也有科技含量。3、酒店位置很好。4、酒店很贵，特别是一楼的酒吧，非常贵。但是，商务人士一定得用的。早餐只有一份，不方便。5、客房的卧具很新，但是，不知是否在被整理的过程中，与地毯有接触？总感觉到表面上有一层浮毛毛，不知从那里粘上的，但里面没有。,1.0
不错 价格有点贵 可是就是评价让写50字以上 很不解啊 ,1.0
样式还好，就是尺码小一套，我一直用41码的，这个牌子的我重新买了42码的，正好。想调換又调不了。,0.0
第一次买...........,1.0
"从未住过的这么差的5星级酒店,一家人开车去玩,8月8日通过携程要了三间景观房,其中一间打开房门居然里面已住了客人,5星级酒店出现钥匙牌搞错这种情况真是闻所未闻.换房后晚上在酒店的""亭下""厅吃饭居然在汤圆里吃到了一大块塑料纸,找服务员后同意退了.回房后1221房的钥匙牌居然又打不开房门了(刚进去时可以打开),叫来服务员打开后,房间电话又是坏的,再叫来服务员维修,住进去短短的二个小时时间,碰到了4个倒霉的情况,本来在这特殊的日子里好好看奥运开幕式的心情已全无了,实在让人扫兴.第二天一早好好看了一下房间,发现床头灯罩上满是灰尘,很呕心,这种5星级酒店真是连3星都不如,真是太差太差了.",0.0
东西可以，物流很差！送到货后给家里打电话，我妈放下电话下楼没看见人，给送货的打电话，说是没看见我妈，走了！答应待会儿回来，可是没来！撒谎了！转天才送过来！耽误了消费者的时间！总之送货的很烂，智商是硬伤！,0.0
看着挺结实的3个孔：还没用：用了在评价我打五分哦,1.0
商家迟迟不发发票，不会再在京东购买电脑了。,0.0
"外观旧,停车场小,乱,还另外收钱,不过酒店还干净.",1.0
这本书还是不错挺好的,1.0
穿过，不退色，相当满意,1.0
垃圾，穿一个星期掉线，两个星期脱胶。无语 不知道评价是托还是我运气不好。,0.0
太好看了，大爱啊！我自己就给弄好了！,1.0
笔杆的颜色不很漂亮，当然我买的是粉色。,1.0
"本机配有VISTA系统,不知道为什么京东的客服说本机只有DOS,难道是在给我们惊喜?而且驱动也是有的.总的说本机非常不错,最重要的是非常超值.到底怎么个超值法,先卖个关子,只有购买了才知道.",1.0
刚在当当网订购这套书时，就跟儿子说我给他订了一套书，里面有小汽车，还有很多好听的有事，儿子非常高兴，这本书到了后，儿子非常喜欢，特别是对轱辘轱辘转这本书格外喜欢，在里面找金虫子乐此不疲，晚上到不肯睡觉。,0.0
应该是亦庄经济技术开发区最好的酒店了，交通便利，环境安静。只是房间比较小，前台服务态度一般。,1.0
房间设施尚可，不过我的房间空调好像坏了，因为天气不冷也不热，没有管它了。这个酒店离机场较近，210一晚，推荐。,1.0
衣服质量蛮好的！我很喜欢！,1.0
没感觉，非常小，贵，不实用。,0.0
垃圾不解释！！什么玩意，就是拿残次品来充数！,0.0
1。外壳钢琴烤漆，确切说是指纹收集器，记住是指纹收集器不是指纹识别器。 2.买了两台都有亮点，没啥说的，说我人品差，我认了。 3，液晶屏侧面漏光，这明显是做工问题，比同事的神州都严重,0.0
这张碟放不出来，不知啥原因，望告知\n\n,0.0
"环境尚可,房间也够大,但地毯较旧,够得上五星,但是酒店里的食街较贵",1.0
书是发到公司的，几位同事看到了，第二天也都买了。带回来给儿子，他很感兴趣，这次共买了7套书，十几本，这本是他最喜欢的，还有轱辘轱辘转。看了好几遍了。我也觉得很好，可以让孩子知道这个社会是有分工的，每个人都在做自己的工作。看了这本书后，他比以前懂事多了，知道要上学，长大了还要工作，赚钱，买好东西给爸爸妈妈！听他这么说真是开心。,1.0
走时的声音太大，老远就能听见,0.0
位置较好。个人比较喜欢酒店大堂及房间的设计，美中不足就是房间比较小，给人拥挤的感觉。,1.0
还未使用，但空间挺大的，可以放吸奶器,1.0
这本书还行，初学者很适用,1.0
笔头很硬 颜色也不黑 一点都不好用  很失败的一次购物,0.0
7月1日，2日入住酒店的豪华海景房，是看了携程的点评后预定的，直面大海，果然很不错。尤其是酒店配套的康乐设施很多，很干净的游泳池，保龄球、高尔夫练习场对住店客人打八折，酒店服务人员态度也很好，儿子特别中意这家酒店，称以后来威海还要入住。就是自助早餐品种较少。,1.0
总的来说很不错，环境很好，特别是早餐，很好，很有竞争力。我过年这几天综合比较几个四星级酒店的早餐，还是他家的最好。,1.0
用了几次感觉一般,0.0
布料手感不好，不柔软，颜色和款式还行。,0.0
发货速度还行，快递太慢了，特别失望。,0.0
耐烧就意味着火不旺，不易点燃，废了三盒酒精！,0.0
小巧散热性好，女士用很轻便，比公司的hp轻很多。 自身带的vista系统用了赠送的内存条稍微快了些。问题暂时没有发现，不过声音感觉太小。,1.0
"离地铁站真的很近,4号出口对过就是,服务上还欠妥不够主动,其他还行,和价格比较符合.",1.0
超垃圾的鞋子，买了才知道后悔，买回来穿了2次就丢掉了,0.0
位置好，在市中心。价格合理，房间整体非常好，就是前台服务有点慢。整体这家酒店是让我满意的。下次还住,1.0
还可以，显示器用，材质不错，打算再屯2根。。反正一根不包邮,1.0
如果是xp系统就更好了，京东对特价的东东没价格保护这个比较郁闷。,0.0
这个所谓促销装的铁盒片，外观很精美，但片子的制做异常垃圾，内容还好，但片子的制做绝对称的上为伪劣产品，其品质之差，闻所未闻，这种片子继续销售绝对是对京东的一种伤害！,0.0
质量一般，容易脱丝，一次性产品。,0.0
实物和照片差太多了，跟本没那末好看,0.0
我们在酒店用的是亲子游套餐。酒店和周边环境很好，服务人员热情有礼。非常满意。饮食价廉物美。下次若有机会，我们会再来该酒店。,1.0
酒店房间较旧，一进门有股味道，墙上也显得较脏。窗户没有纱窗，酒店服务员提醒不要开窗，因为会有蚊子。早餐可在流花厅用餐，但是是粤式早茶型，但是人比较多，多是旅行社团组用餐，所以候时较长。本酒店和旅行社签有协议，我们办理入住的时候，正好赶上2个旅行团到达办理入住，前台人员一片忙乱。也影响了我们的及时入住。酒店的外部环境还可以，早上可漫步在园内。,1.0
描述的和实际不符，少东西，线太细，快递太慢，商家服务非常差劲。自己少东西不说，还把电话放一边不说话了。建议别买这家东西，人品就不行。,0.0
质量很差，没用多长时间就裂开了。,0.0
不太喜欢。而且好像不太好,0.0
还行，就是有点看不清楚路了，很舒服,0.0
茶壶工艺非常细致。质量特别好。一看就是正品货。原来还担心运输中破损。收到打开一看完好无缺,1.0
价格还可以，在京东买了好几本书了,1.0
入住的酒店设施有点老，电视机也不较小，跟500元的房价还是有点差距的，不过服务不错，当天还送了生日鲜花和水果。,1.0
买了三样护理产品，看上去全部都很劣质的感觉而且其中一款产品我曾经在商场买过的，差别非常大？叫我找相关部门鉴定？不可笑吗！除此之外退货还要我出运费？,0.0
衣服真是萌萌哒，很厚实,1.0
质量真心不好，前后换了5次，最后还是退货处理。但是不得不说，京东的服务没话说，信任京东，支持京东,0.0
毛衣好看，老妈和婆婆人手一件，都很喜欢。,1.0
"175元入住标房B。大厅和电梯里有异味。房间里桌子也没擦干净,洗浴间装潢等设备太旧。早饭很差。不值。补充点评2008年8月6日：看了点评去入住的,上当了。估计yangming的点评是托!!",0.0
4599特价时买下了。隔了10天现在便宜了100元。当时还考虑了HP541CPU更高1点，虽然总线才1M，人家是2M，显卡人家是128BIT，这个是64BIT，但是相信这个品牌，而且主要是普通办公游戏,1.0
酒店服务不错，本来我订的标间，到了之后我要求换成大床间，酒店爽快的帮我调换了。其他各方面服务也很到位，每天有报纸 水果 咖啡 茶等免费供应。 地理位置离市中心也很近。 价格吗 由于我也没有去别的地方问价格 所以就不加评论。 总体来说这次还是很满意的。,1.0
酒店环境还可，价位也不错，我想以后还是会居住这里。,1.0
电脑跟破的一样，差评，还卡。不过客服还行，物流也不行。,0.0
穿在身上很舒服质量很好，很满意哦,1.0
买机器送的移动硬盘2.5寸250G的，没开封，想卖出，感兴趣短息联系，北京13901019711,0.0
日期明显被涂改，盒子表面很不干净。一分钱一分货，明显的欺骗行为。,0.0
本机预装的Vista跟瑞星杀软不兼容，蓝屏，不能进入系统，不能自行卸载！！千万小心别装，用卡巴可以。,0.0
头像失真，哈哈镜一样，多看几眼就头晕,0.0
整个不错，10米有点偏重，8米的还可以，以后还会再买,1.0
到现在都还没喝过呢。。。。,1.0
"给朋友订的,原来计划2天,结果入住遭遇使得第二天改到凯悦了, 1)送朋友入住,所有的车位都上锁,只好找别的收费的,其实在同一个院子里 2)办理入住时竟说没查到有订房,不知是携程还是酒店的原因 3)房间的床上竟然有一条很长的血迹,恶心 4)所以要求换一个房间,被很不客气的告知只此一间,感觉给我房间是给我很大的恩惠和施舍了 5)竟然没有热水洗澡, 朋友强烈要求以后不要再订这家酒店了",0.0
速度慢的马了，质量用后在说。,0.0
不错的笔！书写顺滑！,1.0
颜色给图片色不符、相差大！,0.0
还行，和图片差不多，,0.0
总体来说，还不错。房间比较干净，服务也不错,1.0
客服说两三到结果一个星期才到，而且质量不好有色差，差评差评！！,0.0
非常好吃，绝对的正品。购买放心,1.0
质量好，简约大气，时尚。,1.0
没收到，快寄过来，点错了,0.0
京东太坑人了，什么破玩意儿，那些好评刷出来的吧！一点都不保湿，还说粉色，这是粉色么？关键是我买的时候*，刚到货就*了。找客服还没反应，欺骗消费者，发票也不给。。。。,0.0
假的，遇到消费者，新百伦领跑不是新百伦,0.0
差评 毛病太多 买的朋友慎重需要问清各种问题,0.0
木有想象的大小可能是自己没看清多少克吧。生产日期是最近的快递不错星期六下午买的星期一上午就到了。,1.0
买的几天了怎么还不到。在不到退货了？,0.0
太软了，带了没几天就断了。,0.0
